alert_id,h3_cell,junction_name,police_station,alert_level,assigned_unit,status,created_at,scita_payload,scita_sync_status,escalated
467,8861892517fffff,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,WATCH,FKDEV01271,PENDING,2026-06-20T11:07:24.159750+00:00,"{""alert_id"": 467, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892517fffff"", ""junction_name"": ""BTP148 - 17th Main, Doopanahalli Bus Stop"", ""police_station"": ""Jeevanbheemanagar"", ""location"": {""lat"": 12.96906398412296, ""lon"": 77.6441914155958}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 763, ""total_risk_score"": 5586}, ""congestion_impact"": {""cii_score"": 45.6, ""cii_tier"": ""HIGH"", ""estimated_cost_inr_per_day"": 26141250.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 16.9, ""trend"": ""FALLING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV01271"", ""generated_at_utc"": ""2026-06-20T11:07:24.159750+00:00"", ""data_sent_to_scita"": true}",SENT,0
468,8861892527fffff,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,WATCH,FKDEV01280,PENDING,2026-06-20T11:07:24.159750+00:00,"{""alert_id"": 468, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892527fffff"", ""junction_name"": ""BTP148 - 17th Main, Doopanahalli Bus Stop"", ""police_station"": ""Jeevanbheemanagar"", ""location"": {""lat"": 12.96906398412296, ""lon"": 77.6441914155958}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 763, ""total_risk_score"": 5586}, ""congestion_impact"": {""cii_score"": 45.6, ""cii_tier"": ""HIGH"", ""estimated_cost_inr_per_day"": 26141250.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 31.2, ""trend"": ""STABLE""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV01280"", ""generated_at_utc"": ""2026-06-20T11:07:24.159750+00:00"", ""data_sent_to_scita"": true}",SENT,0
469,8861892425fffff,BTP137 - Madiwala Traffic PS Junction,HSR Layout,WATCH,FKDEV00438,PENDING,2026-06-20T11:07:24.159750+00:00,"{""alert_id"": 469, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892425fffff"", ""junction_name"": ""BTP137 - Madiwala Traffic PS Junction"", ""police_station"": ""HSR Layout"", ""location"": {""lat"": 12.912045492739958, ""lon"": 77.62589522023944}, ""violation_summary"": {""dominant_type"": ""WRONG PARKING"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 75, ""total_risk_score"": 629}, ""congestion_impact"": {""cii_score"": 39.4, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 6440125.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 25.4, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00438"", ""generated_at_utc"": ""2026-06-20T11:07:24.159750+00:00"", ""data_sent_to_scita"": true}",SENT,0
470,88618925c9fffff,BTP137 - Madiwala Traffic PS Junction,HSR Layout,WATCH,FKDEV00461,PENDING,2026-06-20T11:07:24.159750+00:00,"{""alert_id"": 470, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""88618925c9fffff"", ""junction_name"": ""BTP137 - Madiwala Traffic PS Junction"", ""police_station"": ""HSR Layout"", ""location"": {""lat"": 12.912045492739958, ""lon"": 77.62589522023944}, ""violation_summary"": {""dominant_type"": ""WRONG PARKING"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 75, ""total_risk_score"": 629}, ""congestion_impact"": {""cii_score"": 39.4, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 6440125.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 17.9, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00461"", ""generated_at_utc"": ""2026-06-20T11:07:24.159750+00:00"", ""data_sent_to_scita"": true}",SENT,0
471,88618925c7fffff,BTP137 - Madiwala Traffic PS Junction,HSR Layout,WATCH,FKDEV00462,PENDING,2026-06-20T11:07:24.159750+00:00,"{""alert_id"": 471, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""88618925c7fffff"", ""junction_name"": ""BTP137 - Madiwala Traffic PS Junction"", ""police_station"": ""HSR Layout"", ""location"": {""lat"": 12.912045492739958, ""lon"": 77.62589522023944}, ""violation_summary"": {""dominant_type"": ""WRONG PARKING"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 75, ""total_risk_score"": 629}, ""congestion_impact"": {""cii_score"": 39.4, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 6440125.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 17.6, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00462"", ""generated_at_utc"": ""2026-06-20T11:07:24.159750+00:00"", ""data_sent_to_scita"": true}",SENT,0
472,8860145b19fffff,BTP010 - Rajajinagar Entrance,Rajajinagar,WATCH,FKDEV00713,PENDING,2026-06-20T11:07:24.159750+00:00,"{""alert_id"": 472, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8860145b19fffff"", ""junction_name"": ""BTP010 - Rajajinagar Entrance"", ""police_station"": ""Rajajinagar"", ""location"": {""lat"": 12.984783564383562, ""lon"": 77.56007085753426}, ""violation_summary"": {""dominant_type"": ""WRONG PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 73, ""total_risk_score"": 354}, ""congestion_impact"": {""cii_score"": 42.7, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 1521000.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 22.2, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00713"", ""generated_at_utc"": ""2026-06-20T11:07:24.159750+00:00"", ""data_sent_to_scita"": true}",SENT,0
473,886189276dfffff,Area-12.896N-77.720E,Whitefield,WATCH,FKDEV00490,PENDING,2026-06-20T11:07:24.159750+00:00,"{""alert_id"": 473, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""886189276dfffff"", ""junction_name"": ""Area-12.896N-77.720E"", ""police_station"": ""Whitefield"", ""location"": {""lat"": 12.896603845454546, ""lon"": 77.72007812272727}, ""violation_summary"": {""dominant_type"": ""WRONG PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 44, ""total_risk_score"": 283}, ""congestion_impact"": {""cii_score"": 13.4, ""cii_tier"": ""LOW"", ""estimated_cost_inr_per_day"": 57812.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 17.1, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00490"", ""generated_at_utc"": ""2026-06-20T11:07:24.159750+00:00"", ""data_sent_to_scita"": true}",SENT,0
474,8860145b57fffff,BTP010 - Rajajinagar Entrance,Rajajinagar,WATCH,FKDEV00714,PENDING,2026-06-20T11:07:24.159750+00:00,"{""alert_id"": 474, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8860145b57fffff"", ""junction_name"": ""BTP010 - Rajajinagar Entrance"", ""police_station"": ""Rajajinagar"", ""location"": {""lat"": 12.984783564383562, ""lon"": 77.56007085753426}, ""violation_summary"": {""dominant_type"": ""WRONG PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 73, ""total_risk_score"": 354}, ""congestion_impact"": {""cii_score"": 42.7, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 1521000.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 29.5, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00714"", ""generated_at_utc"": ""2026-06-20T11:07:24.159750+00:00"", ""data_sent_to_scita"": true}",SENT,0
475,8861892ec9fffff,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,WATCH,FKDEV01326,PENDING,2026-06-20T11:07:24.159750+00:00,"{""alert_id"": 475, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892ec9fffff"", ""junction_name"": ""BTP148 - 17th Main, Doopanahalli Bus Stop"", ""police_station"": ""Jeevanbheemanagar"", ""location"": {""lat"": 12.959360342091944, ""lon"": 77.6560910131392}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""PASSENGER AUTO"", ""n_violations_historical"": 31, ""total_risk_score"": 250}, ""congestion_impact"": {""cii_score"": 37.9, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 8713750.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 23.4, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV01326"", ""generated_at_utc"": ""2026-06-20T11:07:24.159750+00:00"", ""data_sent_to_scita"": true}",SENT,0
476,8861892ecdfffff,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,WATCH,FKDEV01384,PENDING,2026-06-20T11:07:24.159750+00:00,"{""alert_id"": 476, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892ecdfffff"", ""junction_name"": ""BTP148 - 17th Main, Doopanahalli Bus Stop"", ""police_station"": ""Jeevanbheemanagar"", ""location"": {""lat"": 12.959360342091944, ""lon"": 77.6560910131392}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""PASSENGER AUTO"", ""n_violations_historical"": 31, ""total_risk_score"": 250}, ""congestion_impact"": {""cii_score"": 37.9, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 8713750.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 23.0, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV01384"", ""generated_at_utc"": ""2026-06-20T11:07:24.159750+00:00"", ""data_sent_to_scita"": true}",SENT,0
477,886189253dfffff,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,WATCH,FKDEV01402,PENDING,2026-06-20T11:07:24.159750+00:00,"{""alert_id"": 477, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""886189253dfffff"", ""junction_name"": ""BTP148 - 17th Main, Doopanahalli Bus Stop"", ""police_station"": ""Jeevanbheemanagar"", ""location"": {""lat"": 12.959360342091944, ""lon"": 77.6560910131392}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""PASSENGER AUTO"", ""n_violations_historical"": 31, ""total_risk_score"": 250}, ""congestion_impact"": {""cii_score"": 37.9, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 8713750.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 25.1, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV01402"", ""generated_at_utc"": ""2026-06-20T11:07:24.159750+00:00"", ""data_sent_to_scita"": true}",SENT,0
478,8861892523fffff,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,WATCH,FKDEV01415,PENDING,2026-06-20T11:07:24.159750+00:00,"{""alert_id"": 478, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892523fffff"", ""junction_name"": ""BTP148 - 17th Main, Doopanahalli Bus Stop"", ""police_station"": ""Jeevanbheemanagar"", ""location"": {""lat"": 12.97179430338921, ""lon"": 77.65807510808997}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 384, ""total_risk_score"": 1732}, ""congestion_impact"": {""cii_score"": 36.1, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 8713750.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 23.6, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV01415"", ""generated_at_utc"": ""2026-06-20T11:07:24.159750+00:00"", ""data_sent_to_scita"": true}",SENT,0
479,886189253bfffff,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,WATCH,FKDEV01418,PENDING,2026-06-20T11:07:24.159750+00:00,"{""alert_id"": 479, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""886189253bfffff"", ""junction_name"": ""BTP148 - 17th Main, Doopanahalli Bus Stop"", ""police_station"": ""Jeevanbheemanagar"", ""location"": {""lat"": 12.959360342091944, ""lon"": 77.6560910131392}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""PASSENGER AUTO"", ""n_violations_historical"": 31, ""total_risk_score"": 250}, ""congestion_impact"": {""cii_score"": 37.9, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 8713750.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 33.5, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV01418"", ""generated_at_utc"": ""2026-06-20T11:07:24.159750+00:00"", ""data_sent_to_scita"": true}",SENT,0
480,8861892537fffff,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,WATCH,FKDEV01479,PENDING,2026-06-20T11:07:24.159750+00:00,"{""alert_id"": 480, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892537fffff"", ""junction_name"": ""BTP148 - 17th Main, Doopanahalli Bus Stop"", ""police_station"": ""Jeevanbheemanagar"", ""location"": {""lat"": 12.959360342091944, ""lon"": 77.6560910131392}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""PASSENGER AUTO"", ""n_violations_historical"": 31, ""total_risk_score"": 250}, ""congestion_impact"": {""cii_score"": 37.9, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 8713750.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 22.8, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV01479"", ""generated_at_utc"": ""2026-06-20T11:07:24.159750+00:00"", ""data_sent_to_scita"": true}",SENT,0
481,8861892523fffff,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,WATCH,FKDEV01514,PENDING,2026-06-20T11:07:24.159750+00:00,"{""alert_id"": 481, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892523fffff"", ""junction_name"": ""BTP148 - 17th Main, Doopanahalli Bus Stop"", ""police_station"": ""Jeevanbheemanagar"", ""location"": {""lat"": 12.959360342091944, ""lon"": 77.6560910131392}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""PASSENGER AUTO"", ""n_violations_historical"": 31, ""total_risk_score"": 250}, ""congestion_impact"": {""cii_score"": 37.9, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 8713750.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 23.6, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV01514"", ""generated_at_utc"": ""2026-06-20T11:07:24.159750+00:00"", ""data_sent_to_scita"": true}",SENT,0
482,886189252bfffff,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,WATCH,FKDEV01534,PENDING,2026-06-20T11:07:24.159750+00:00,"{""alert_id"": 482, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""886189252bfffff"", ""junction_name"": ""BTP148 - 17th Main, Doopanahalli Bus Stop"", ""police_station"": ""Jeevanbheemanagar"", ""location"": {""lat"": 12.959360342091944, ""lon"": 77.6560910131392}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""PASSENGER AUTO"", ""n_violations_historical"": 31, ""total_risk_score"": 250}, ""congestion_impact"": {""cii_score"": 37.9, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 8713750.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 19.3, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV01534"", ""generated_at_utc"": ""2026-06-20T11:07:24.159750+00:00"", ""data_sent_to_scita"": true}",SENT,0
483,8861892535fffff,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,WATCH,FKDEV01566,PENDING,2026-06-20T11:07:24.159750+00:00,"{""alert_id"": 483, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892535fffff"", ""junction_name"": ""BTP148 - 17th Main, Doopanahalli Bus Stop"", ""police_station"": ""Jeevanbheemanagar"", ""location"": {""lat"": 12.959360342091944, ""lon"": 77.6560910131392}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""PASSENGER AUTO"", ""n_violations_historical"": 31, ""total_risk_score"": 250}, ""congestion_impact"": {""cii_score"": 37.9, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 8713750.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 26.1, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV01566"", ""generated_at_utc"": ""2026-06-20T11:07:24.159750+00:00"", ""data_sent_to_scita"": true}",SENT,0
484,8861892eddfffff,"BTP148 - 17th Main, Doopanahalli Bus Stop",Jeevanbheemanagar,WATCH,FKDEV01601,PENDING,2026-06-20T11:07:24.159750+00:00,"{""alert_id"": 484, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892eddfffff"", ""junction_name"": ""BTP148 - 17th Main, Doopanahalli Bus Stop"", ""police_station"": ""Jeevanbheemanagar"", ""location"": {""lat"": 12.959360342091944, ""lon"": 77.6560910131392}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""PASSENGER AUTO"", ""n_violations_historical"": 31, ""total_risk_score"": 250}, ""congestion_impact"": {""cii_score"": 37.9, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 8713750.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 17.7, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV01601"", ""generated_at_utc"": ""2026-06-20T11:07:24.159750+00:00"", ""data_sent_to_scita"": true}",SENT,0
485,8861892589fffff,BTP126 - Dairy Circle,Mico Layout,WATCH,FKDEV03064,PENDING,2026-06-20T11:07:24.159750+00:00,"{""alert_id"": 485, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892589fffff"", ""junction_name"": ""BTP126 - Dairy Circle"", ""police_station"": ""Mico Layout"", ""location"": {""lat"": 12.930908764705883, ""lon"": 77.60666135098039}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 102, ""total_risk_score"": 368}, ""congestion_impact"": {""cii_score"": 41.0, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 718375.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 17.4, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV03064"", ""generated_at_utc"": ""2026-06-20T11:07:24.159750+00:00"", ""data_sent_to_scita"": true}",SENT,0
486,886189258bfffff,BTP126 - Dairy Circle,Mico Layout,WATCH,UNASSIGNED,PENDING,2026-06-20T11:07:24.159750+00:00,"{""alert_id"": 486, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""886189258bfffff"", ""junction_name"": ""BTP126 - Dairy Circle"", ""police_station"": ""Mico Layout"", ""location"": {""lat"": 12.930908764705883, ""lon"": 77.60666135098039}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 102, ""total_risk_score"": 368}, ""congestion_impact"": {""cii_score"": 41.0, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 718375.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 19.4, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""UNASSIGNED"", ""generated_at_utc"": ""2026-06-20T11:07:24.159750+00:00"", ""data_sent_to_scita"": true}",SENT,0
487,886189258dfffff,BTP126 - Dairy Circle,Mico Layout,WATCH,UNASSIGNED,PENDING,2026-06-20T11:07:24.159750+00:00,"{""alert_id"": 487, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""886189258dfffff"", ""junction_name"": ""BTP126 - Dairy Circle"", ""police_station"": ""Mico Layout"", ""location"": {""lat"": 12.930908764705883, ""lon"": 77.60666135098039}, ""violation_summary"": {""dominant_type"": ""NO PARKING"", ""dominant_vehicle"": ""SCOOTER"", ""n_violations_historical"": 102, ""total_risk_score"": 368}, ""congestion_impact"": {""cii_score"": 41.0, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 718375.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 20.8, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""UNASSIGNED"", ""generated_at_utc"": ""2026-06-20T11:07:24.159750+00:00"", ""data_sent_to_scita"": true}",SENT,0
488,8861892ed7fffff,BTP144 - Commando Hospital Junction,Halasur,WATCH,FKDEV00295,PENDING,2026-06-20T11:07:24.159750+00:00,"{""alert_id"": 488, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892ed7fffff"", ""junction_name"": ""BTP144 - Commando Hospital Junction"", ""police_station"": ""Halasur"", ""location"": {""lat"": 12.979419334739523, ""lon"": 77.62924971866667}, ""violation_summary"": {""dominant_type"": ""PARKING IN A MAIN ROAD"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 120, ""total_risk_score"": 1110}, ""congestion_impact"": {""cii_score"": 38.0, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 4985250.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 21.5, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00295"", ""generated_at_utc"": ""2026-06-20T11:07:24.159750+00:00"", ""data_sent_to_scita"": true}",SENT,0
489,8861892ed1fffff,BTP144 - Commando Hospital Junction,Halasur,WATCH,FKDEV00361,PENDING,2026-06-20T11:07:24.159750+00:00,"{""alert_id"": 489, ""source_system"": ""AI_PARKING_INTELLIGENCE_V1"", ""h3_cell"": ""8861892ed1fffff"", ""junction_name"": ""BTP144 - Commando Hospital Junction"", ""police_station"": ""Halasur"", ""location"": {""lat"": 12.979419334739523, ""lon"": 77.62924971866667}, ""violation_summary"": {""dominant_type"": ""PARKING IN A MAIN ROAD"", ""dominant_vehicle"": ""CAR"", ""n_violations_historical"": 120, ""total_risk_score"": 1110}, ""congestion_impact"": {""cii_score"": 38.0, ""cii_tier"": ""MODERATE"", ""estimated_cost_inr_per_day"": 4985250.0}, ""forecast"": {""predicted_risk_for_tomorrow"": 16.8, ""trend"": ""RISING""}, ""alert_level"": ""WATCH"", ""assigned_unit"": ""FKDEV00361"", ""generated_at_utc"": ""2026-06-20T11:07:24.159750+00:00"", ""data_sent_to_scita"": true}",SENT,0
